contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
MA220414P00300000,300.0,0.0,0.03,0.0,0.0,186.0,1636,1.2343788281249999,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00305000,305.0,0.0,0.03,0.0,0.0,5.0,675,1.125004375,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00310000,310.0,0.0,0.03,-0.01,-50.0,13.0,663,1.0312548437500002,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00312500,312.5,0.0,0.03,0.0,0.0,1.0,17,0.98437515625,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00315000,315.0,0.0,0.03,0.0,0.0,1.0,781,0.929688203125,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00317500,317.5,0.0,0.03,0.0,0.0,1.0,21,0.87500125,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00320000,320.0,0.01,0.03,-0.03,-75.0,52.0,1040,0.85937640625,False,2022-04-14,False,0.02,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00322500,322.5,0.0,0.03,0.0,0.0,1.0,10,0.7812521875,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00325000,325.0,0.01,0.03,-0.060000002,-85.71429,3.0,744,0.7500025,False,2022-04-14,False,0.02,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00327500,327.5,0.01,0.04,-0.030000001,-60.000004,1.0,173,0.7187528125,False,2022-04-14,False,0.025,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00330000,330.0,0.0,0.03,-0.049999997,-83.33333,122.0,904,0.632816171875,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00332500,332.5,0.0,0.03,-0.02,-33.333336,1.0,51,0.57812921875,False,2022-04-14,False,0.015,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00335000,335.0,0.01,0.04,-0.08,-79.99999,13.0,647,0.5625043750000001,False,2022-04-14,False,0.025,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00337500,337.5,0.01,0.03,-0.07,-70.0,7.0,114,0.500005,False,2022-04-14,False,0.02,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00340000,340.0,0.02,0.03,-0.08,-80.00001,28.0,790,0.4726615234375,False,2022-04-14,False,0.025,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00342500,342.5,0.02,0.04,-0.21,-87.5,6.0,112,0.4335994140625,False,2022-04-14,False,0.03,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00345000,345.0,0.02,0.04,-0.22999999,-88.46153,127.0,847,0.3789124609375,False,2022-04-14,False,0.03,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00347500,347.5,0.03,0.1,-0.41,-87.23405,22.0,197,0.375982802734375,False,2022-04-14,False,0.065,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00350000,350.0,0.04,0.11,-0.65999997,-92.95775,143.0,603,0.31836619140624994,False,2022-04-14,False,0.075,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00352500,352.5,0.07,0.2,-1.16,-89.23077,193.0,139,0.2890696093749999,False,2022-04-14,False,0.135,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00355000,355.0,0.19,0.36,-1.6800001,-84.0,68.0,482,0.25489026367187506,False,2022-04-14,False,0.275,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00357500,357.5,0.52,0.68,-3.4,-85.0,125.0,123,0.21875781249999998,False,2022-04-14,False,0.6000000000000001,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00360000,360.0,1.35,1.67,-3.48,-71.02041,174.0,817,0.22315229980468748,False,2022-04-14,False,1.51,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00362500,362.5,3.05,4.25,-14.88,-78.31579,27.0,81,0.375982802734375,True,2022-04-14,False,3.65,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00365000,365.0,5.45,6.4,-3.3700004,-35.436386,7.0,264,0.43994700683593746,True,2022-04-14,False,5.925000000000001,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00367500,367.5,7.95,8.95,0.0,0.0,4.0,35,0.5510298803710938,True,2022-04-14,False,8.45,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00370000,370.0,10.3,11.65,-9.29,-43.92435,1.0,1099,0.5559126440429689,True,2022-04-14,False,10.975000000000001,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00372500,372.5,12.65,14.2,0.0,0.0,1.0,2,0.6293982373046876,True,2022-04-14,False,13.425,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00375000,375.0,15.25,16.55,-3.4300003,-17.74444,3.0,581,0.7036162451171876,True,2022-04-14,False,15.9,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00380000,380.0,20.2,21.75,-5.119999,-20.439117,41.0,2130,0.87500125,True,2022-04-14,False,20.975,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00385000,385.0,25.2,26.85,0.0,0.0,5.0,27,1.0336962377929688,True,2022-04-14,False,26.025,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00390000,390.0,30.35,31.35,0.0,0.0,1.0,76,1.1181684716796876,True,2022-04-14,False,30.85,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00395000,395.0,35.45,37.05,0.0,0.0,3.0,41,1.3750031249999999,True,2022-04-14,False,36.25,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00400000,400.0,40.4,41.45,-3.7999992,-8.520178,1.0,31,1.400393623046875,True,2022-04-14,False,40.925,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00405000,405.0,45.25,46.95,0.0,0.0,1.0,6,1.5859395703124997,True,2022-04-14,False,46.1,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00410000,410.0,50.35,51.65,0.0,0.0,10.0,2,1.6709000830078127,True,2022-04-14,False,51.0,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00415000,415.0,63.3,66.4,0.0,0.0,1.0,8,3.6669930200195315,True,2022-04-14,False,64.85,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00420000,420.0,60.05,62.1,0.0,0.0,1.0,2,1.9321292456054686,True,2022-04-14,False,61.075,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00425000,425.0,55.15,58.25,0.0,0.0,1.0,3,1.0000000000000003e-05,True,2022-04-14,False,56.7,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00430000,430.0,98.05,101.3,0.0,0.0,1.0,2,7.103028464965821,True,2022-04-14,False,99.675,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00435000,435.0,74.95,77.1,0.0,0.0,1.0,2,2.2392622143554686,True,2022-04-14,False,76.025,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00440000,440.0,79.9,82.1,0.0,0.0,1.0,0,2.3310588598632807,True,2022-04-14,False,81.0,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00450000,450.0,97.8,102.1,0.0,0.0,1.0,3,4.73437908203125,True,2022-04-14,False,99.94999999999999,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00455000,455.0,94.95,96.9,0.0,0.0,1.0,8,2.5918003955078124,True,2022-04-14,False,95.92500000000001,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00460000,460.0,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,2022-04-14,False,0.0,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00470000,470.0,105.25,108.6,0.0,0.0,1.0,1,1.0000000000000003e-05,True,2022-04-14,False,106.925,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00480000,480.0,114.95,118.6,0.0,0.0,1.0,1,1.0000000000000003e-05,True,2022-04-14,False,116.775,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00500000,500.0,139.55,142.35,0.0,0.0,,0,3.405274924316406,True,2022-04-14,False,140.95,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
MA220414P00540000,540.0,213.3,218.0,0.0,0.0,1.0,1,11.069583159637451,True,2022-04-14,False,215.65,Financial Services,Credit Services,1,360,buy,430,360.015,431.29,475,1.4100000000000001,28.392351,355.9444,1.8,2022-04-14 11:09:31.707758
PFE220414C00027500,27.5,25.6,26.05,0.0,0.0,1.0,86,5.187503515625,True,2022-04-14,True,25.825000000000003,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00030000,30.0,23.3,23.45,0.0,0.0,9.0,18,5.281253398437499,True,2022-04-14,True,23.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00032500,32.5,20.8,21.0,0.0,0.0,2.0,6,4.828128964843749,True,2022-04-14,True,20.9,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00035000,35.0,18.25,18.45,0.6100006,3.3888922,11.0,53,3.7656255859375003,True,2022-04-14,True,18.35,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00037500,37.5,15.85,15.95,0.0,0.0,6.0,23,3.593751015625,True,2022-04-14,True,15.899999999999999,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00040000,40.0,13.35,13.45,0.0,0.0,28.0,491,3.02343994140625,True,2022-04-14,True,13.399999999999999,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00042000,42.0,11.3,11.5,0.0,0.0,1.0,7,2.5781285546875,True,2022-04-14,True,11.4,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00042500,42.5,10.9,11.0,0.0,0.0,119.0,153,2.67969080078125,True,2022-04-14,True,10.95,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00044000,44.0,9.3,9.45,0.0,0.0,4.0,3,2.0468798828125,True,2022-04-14,True,9.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00045000,45.0,8.3,8.45,0.17000008,2.0731716,28.0,1057,1.8437507812499998,True,2022-04-14,True,8.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00046000,46.0,7.3,7.45,0.0,0.0,2.0,3,1.640626796875,True,2022-04-14,True,7.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00047000,47.0,6.3,6.45,0.0,0.0,10.0,20,1.4453152734375,True,2022-04-14,True,6.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00047500,47.5,5.85,5.95,0.5899997,10.172408,7.0,4712,1.4296903515625,True,2022-04-14,True,5.9,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00048000,48.0,5.3,5.5,0.0,0.0,2.0,69,1.32422212890625,True,2022-04-14,True,5.4,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00048500,48.5,4.85,4.95,0.0,0.0,2.0,7,1.21875390625,True,2022-04-14,True,4.9,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00049000,49.0,4.3,4.45,0.46000004,11.302212,2.0,54,1.0468797656250002,True,2022-04-14,True,4.375,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00049500,49.5,3.8,3.95,0.08000016,2.2222269,1.0,20,0.945313046875,True,2022-04-14,True,3.875,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00050000,50.0,3.35,3.45,0.3000002,9.677425,1345.0,35674,0.9062509375,True,2022-04-14,True,3.4000000000000004,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00050500,50.5,2.83,2.94,0.30999994,11.698111,25.0,103,0.7656273437500001,True,2022-04-14,True,2.885,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00051000,51.0,2.34,2.46,0.32999992,14.7982025,5.0,654,0.6875031250000001,True,2022-04-14,True,2.4,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00051500,51.5,1.84,1.9,0.23000002,14.197532,9.0,1257,0.5195360546875,True,2022-04-14,True,1.87,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00052000,52.0,1.34,1.46,0.51,40.476192,29.0,775,0.5449264257812501,True,2022-04-14,True,1.4,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00052500,52.5,0.86,0.95,0.25,35.21127,2906.0,16122,0.398443515625,True,2022-04-14,True,0.905,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00053000,53.0,0.44,0.46,0.09,24.324324,467.0,3725,0.257819921875,True,2022-04-14,True,0.45,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00053500,53.5,0.14,0.16,-0.010000005,-5.555558,2820.0,2143,0.22266402343749997,False,2022-04-14,True,0.15000000000000002,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00054000,54.0,0.03,0.05,-0.04,-50.0,5807.0,8497,0.23633576171874998,False,2022-04-14,True,0.04,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00054500,54.5,0.01,0.02,-0.02,-66.66667,7014.0,1548,0.273444765625,False,2022-04-14,True,0.015,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00055000,55.0,0.01,0.03,-0.01,-33.333336,1759.0,24476,0.39063109375,False,2022-04-14,True,0.02,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00055500,55.5,0.0,0.01,0.0,0.0,238.0,1815,0.39063109375,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00056000,56.0,0.0,0.01,-0.01,-50.0,143.0,4351,0.4687553125,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00056500,56.5,0.0,0.01,0.0,0.0,6.0,1320,0.5312546875,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00057000,57.0,0.0,0.01,0.0,0.0,30.0,2158,0.5312546875,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00057500,57.5,0.0,0.01,0.0,0.0,58.0,7488,0.5937540625000001,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00058000,58.0,0.0,0.01,0.0,0.0,3.0,10780,0.6562534375000001,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
PFE220414C00058500,58.5,0.0,0.01,0.0,0.0,3.0,678,0.7187528125,False,2022-04-14,True,0.005,Healthcare,Drug Manufacturers—General,0.6228100000000001,49,buy,59.5,53.2999,60.47,76,1.29,1.053566,51.0306,2.3,2022-04-14 11:09:37.455041
